Sensor ID,Site ID,Lat,Long,Date,Time,PM2.5,removal_reason
27.1,27.1,41.50541,-81.66791,2025-07-07,18:30:00,3.09,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,19:00:00,5.196,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,19:30:00,3.618,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,20:00:00,3.954,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,20:30:00,8.227,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,21:00:00,3.761,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,21:30:00,2.005,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,22:00:00,1.398,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,22:30:00,3.235,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,23:00:00,3.866,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-07,23:30:00,3.422,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,00:00:00,4.597,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,00:30:00,5.704,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,01:00:00,5.68,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,01:30:00,5.143,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,02:00:00,4.416,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,02:30:00,5.536,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,03:00:00,8.622,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,03:30:00,8.537,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,04:00:00,10.068,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,04:30:00,11.899,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,05:00:00,6.347,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,06:00:00,4.737,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,06:30:00,8.492,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,07:00:00,4.633,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,08:00:00,4.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,08:30:00,4.6,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,09:00:00,9.007,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,09:30:00,6.299,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,10:00:00,6.927,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,10:30:00,6.776,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,11:00:00,7.695,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,11:30:00,8.42,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,12:00:00,14.455,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,12:30:00,15.313,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,13:00:00,12.076,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,13:30:00,13.856,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,14:00:00,14.39,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,14:30:00,15.6,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,15:00:00,19.707,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,15:30:00,15.242,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,16:00:00,14.529,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,16:30:00,14.311,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,17:00:00,15.352,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,17:30:00,14.78,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,18:00:00,18.788,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,18:30:00,30.301,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,19:00:00,22.643,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,19:30:00,18.254,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,20:00:00,20.103,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,20:30:00,18.567,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,21:30:00,14.637,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,22:00:00,12.696,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,22:30:00,16.363,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,23:00:00,20.324,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-08,23:30:00,16.407,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,00:00:00,19.365,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,00:30:00,14.027,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,01:00:00,18.91,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,01:30:00,15.936,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,02:00:00,13.411,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,02:30:00,23.384,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,03:00:00,20.701,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,03:30:00,22.072,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,04:00:00,18.674,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,04:30:00,25.162,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,05:00:00,27.931,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,05:30:00,26.849,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,06:00:00,24.137,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,07:00:00,27.93,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,07:30:00,25.959,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,08:00:00,24.768,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,08:30:00,23.356,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,09:00:00,23.384,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,09:30:00,34.702,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,10:00:00,31.871,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,10:30:00,24.033,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,11:00:00,24.033,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,11:30:00,21.775,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,12:00:00,22.594,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,12:30:00,26.135,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,13:00:00,24.05,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,13:30:00,31.667,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,14:00:00,22.085,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,14:30:00,26.708,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,15:00:00,21.133,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,15:30:00,24.15,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,16:00:00,21.317,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,16:30:00,22.776,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,17:00:00,24.36,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,17:30:00,19.304,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,18:30:00,20.336,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,19:00:00,23.184,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,19:30:00,24.105,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,20:00:00,21.328,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,20:30:00,19.481,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,21:00:00,22.897,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,21:30:00,22.499,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,22:00:00,19.759,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,23:00:00,13.43,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-09,23:30:00,17.751,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,00:00:00,17.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,00:30:00,22.036,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,01:00:00,14.268,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,01:30:00,15.061,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,02:00:00,17.665,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,02:30:00,26.205,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,03:00:00,22.19,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,03:30:00,25.409,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,04:00:00,24.056,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,04:30:00,26.739,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,05:00:00,23.723,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,06:00:00,22.155,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,06:30:00,25.325,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,07:00:00,17.054,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,07:30:00,21.679,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,08:00:00,16.422,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,08:30:00,27.986,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,09:00:00,20.649,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,09:30:00,25.083,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,10:00:00,28.404,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,10:30:00,34.36,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,11:00:00,33.417,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,11:30:00,25.998,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,12:30:00,27.594,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,13:00:00,18.763,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,13:30:00,22.956,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,14:00:00,18.43,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,14:30:00,21.517,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,15:00:00,22.398,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,15:30:00,19.559,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,16:00:00,26.539,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,16:30:00,17.711,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,17:00:00,16.197,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,17:30:00,20.858,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,18:00:00,17.921,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,18:30:00,16.655,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,19:00:00,16.419,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,19:30:00,23.365,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,20:00:00,13.235,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,20:30:00,13.651,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,21:00:00,10.005,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,22:00:00,10.185,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,22:30:00,5.511,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,23:00:00,7.045,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-10,23:30:00,5.171,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,00:00:00,7.599,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,00:30:00,4.34,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,01:00:00,6.466,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,02:00:00,17.21,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,02:30:00,13.244,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,03:00:00,20.856,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,03:30:00,19.124,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,04:30:00,20.382,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,05:00:00,26.1,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,05:30:00,20.722,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,06:30:00,17.424,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,07:00:00,16.058,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,08:00:00,22.858,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,08:30:00,22.3,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,09:00:00,33,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,09:30:00,20.238,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,10:00:00,25.569,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,10:30:00,18.248,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,11:00:00,33.765,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,11:30:00,23.105,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,12:00:00,14.966,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,12:30:00,17.52,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,13:00:00,19.069,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,13:30:00,19.484,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,14:30:00,18.863,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,15:00:00,18.863,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,15:30:00,10.966,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,16:00:00,10.576,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,16:30:00,12.565,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,17:00:00,7.707,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,17:30:00,7.382,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,18:00:00,9.939,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,18:30:00,9.646,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,19:30:00,6.554,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,20:00:00,4.321,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,20:30:00,3.118,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,21:00:00,7.19,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,21:30:00,5.273,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,22:00:00,6.626,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,22:30:00,4.853,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,23:00:00,7.5,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-11,23:30:00,6.277,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,00:00:00,4.264,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,00:30:00,4.264,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,01:00:00,4.682,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,01:30:00,5.134,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,02:00:00,10.797,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,02:30:00,6.441,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,03:00:00,9.153,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,03:30:00,7.474,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,04:00:00,6.146,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,04:30:00,7.882,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,06:00:00,9.093,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,06:30:00,12.435,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,07:00:00,11.727,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,07:30:00,13.32,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,08:00:00,13.084,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,08:30:00,12.979,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,09:00:00,11.905,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,09:30:00,15.35,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,10:00:00,19.041,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,10:30:00,16.297,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,11:00:00,15.398,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,11:30:00,10.644,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,12:00:00,16.449,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,12:30:00,14.045,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,13:00:00,16.91,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,13:30:00,8.733,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,14:00:00,10.779,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,14:30:00,8.458,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,15:00:00,5.865,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,15:30:00,7.436,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,16:00:00,7.846,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,16:30:00,5.18,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,17:00:00,9.734,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,17:30:00,7,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,18:00:00,6.436,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,18:30:00,7.425,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,19:00:00,7.287,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,19:30:00,11.222,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,20:00:00,5.392,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,20:30:00,8.835,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,21:00:00,5.271,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,21:30:00,3.62,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,22:00:00,5.969,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,22:30:00,10.267,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,23:00:00,7.63,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-12,23:30:00,4.242,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,00:00:00,5.878,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,00:30:00,5.337,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,01:00:00,4.161,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,01:30:00,4.359,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,02:00:00,4.213,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,02:30:00,9.337,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,03:00:00,6.336,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,03:30:00,4.928,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,04:00:00,3.329,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,04:30:00,3.831,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,05:00:00,5.256,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,05:30:00,2.72,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,06:00:00,5.704,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,07:00:00,6.142,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-13,07:30:00,3.077,Trim 27.1 from 2025-07-01 onward
