sensor_id,site_id,latitude,longitude,datetime_utc,pm25,removal_reason
27.1,27.1,41.50541,-81.66791,2025-09-22T07:00:00Z,46.362,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T08:30:00Z,20.057,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T10:00:00Z,132.223,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T10:30:00Z,120.743,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T11:30:00Z,143.267,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T13:30:00Z,104.047,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T14:00:00Z,9.68,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T14:30:00Z,17.387,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T15:30:00Z,12.619,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T16:30:00Z,5.993,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T17:00:00Z,5.481,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T20:00:00Z,192.384,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T20:30:00Z,73.885,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T21:00:00Z,198.059,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T22:00:00Z,52.843,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T22:30:00Z,32.093,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-22T23:00:00Z,15.697,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-23T00:00:00Z,124.854,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-23T00:30:00Z,46.587,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-23T03:00:00Z,14.521,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-23T04:00:00Z,35.544,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T13:00:00Z,68.779,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T13:30:00Z,37.226,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T14:00:00Z,8.624,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T14:30:00Z,25.369,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T15:00:00Z,64.479,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T15:30:00Z,4.248,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T16:00:00Z,8.127,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T16:30:00Z,8.293,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T17:00:00Z,112.765,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T17:30:00Z,3.24,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T18:00:00Z,6.654,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T18:30:00Z,2.714,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T19:00:00Z,6.627,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T19:30:00Z,2.239,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T20:00:00Z,2.705,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T20:30:00Z,6.804,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T21:00:00Z,1.298,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T21:30:00Z,2.756,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T22:00:00Z,1.785,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T22:30:00Z,31.386,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T23:00:00Z,14.68,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-26T23:30:00Z,3.916,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T00:00:00Z,2.438,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T00:30:00Z,1.8,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T01:00:00Z,4.353,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T01:30:00Z,6.412,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T02:00:00Z,18.468,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T02:30:00Z,11.482,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T03:00:00Z,23.47,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T03:30:00Z,13.01,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T04:00:00Z,16.828,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T04:30:00Z,43.304,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T05:00:00Z,38.208,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T05:30:00Z,49.229,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T06:00:00Z,37.381,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T06:30:00Z,150.433,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T07:00:00Z,69.664,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T07:30:00Z,106.195,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T08:00:00Z,34.624,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T08:30:00Z,50.525,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T09:00:00Z,39.632,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T09:30:00Z,36.385,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T10:00:00Z,201.259,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T12:00:00Z,216.147,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T12:30:00Z,192.593,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T13:00:00Z,185.88,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T13:30:00Z,7.822,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T14:00:00Z,7.289,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T14:30:00Z,7.776,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T15:00:00Z,6.428,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T15:30:00Z,3.969,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T16:00:00Z,2.327,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T16:30:00Z,2.442,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T17:00:00Z,2.443,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T17:30:00Z,1.688,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T18:00:00Z,3.241,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T18:30:00Z,1.66,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T19:00:00Z,1.567,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T19:30:00Z,2.623,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T20:00:00Z,3.09,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T20:30:00Z,3.201,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T21:00:00Z,2.19,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T21:30:00Z,3.508,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T22:00:00Z,4.987,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T22:30:00Z,3.178,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T23:00:00Z,5.11,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-27T23:30:00Z,2.295,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T00:00:00Z,3.374,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T00:30:00Z,5.984,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T01:00:00Z,6.161,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T01:30:00Z,9.258,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T02:00:00Z,7.398,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T02:30:00Z,5.45,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T03:00:00Z,5.571,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T03:30:00Z,5.37,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T04:30:00Z,5.827,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T05:00:00Z,15.499,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T05:30:00Z,6.779,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T06:00:00Z,10.108,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T06:30:00Z,11.799,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T07:00:00Z,4.229,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T07:30:00Z,5.12,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T08:00:00Z,4.313,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T08:30:00Z,4.879,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T09:00:00Z,5.173,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T09:30:00Z,5.379,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T10:00:00Z,9.822,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T10:30:00Z,80.625,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T12:00:00Z,14.615,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T12:30:00Z,8.121,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T13:00:00Z,13.005,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T13:30:00Z,6.572,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T14:00:00Z,2.879,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T14:30:00Z,3.698,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T15:00:00Z,3.444,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T15:30:00Z,4.226,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T16:00:00Z,3.773,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T16:30:00Z,4.601,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T17:00:00Z,3.995,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T17:30:00Z,9.406,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T18:00:00Z,6.168,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T18:30:00Z,4.549,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T19:00:00Z,4.4,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T19:30:00Z,4.212,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T20:00:00Z,2.918,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T20:30:00Z,5.128,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T21:00:00Z,2.267,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T21:30:00Z,5.101,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T22:00:00Z,1.817,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T22:30:00Z,2.745,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T23:00:00Z,1.56,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-28T23:30:00Z,2.375,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T00:00:00Z,6.473,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T00:30:00Z,2.377,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T01:00:00Z,2.618,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T01:30:00Z,3.83,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T02:00:00Z,4.751,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T02:30:00Z,4.225,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T03:00:00Z,6.611,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T03:30:00Z,2.904,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T04:00:00Z,2.391,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T04:30:00Z,159.776,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T05:00:00Z,16.425,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T05:30:00Z,18.996,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T06:00:00Z,24.958,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T06:30:00Z,26.779,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T07:00:00Z,20.591,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T07:30:00Z,54.653,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T09:00:00Z,156.789,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T10:00:00Z,146.338,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T10:30:00Z,235.212,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T12:00:00Z,36.65,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T12:30:00Z,2.733,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T13:30:00Z,9.717,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T14:00:00Z,4.309,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T14:30:00Z,2.606,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T15:00:00Z,3.433,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T15:30:00Z,3.702,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T16:00:00Z,5.346,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T16:30:00Z,0.591,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T17:00:00Z,4.07,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T17:30:00Z,1.285,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T18:00:00Z,0.613,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T18:30:00Z,2.094,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T19:00:00Z,3.176,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T19:30:00Z,2.539,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T20:00:00Z,5.918,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T20:30:00Z,0.773,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T21:00:00Z,3.877,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T21:30:00Z,1.186,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T22:00:00Z,1.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T22:30:00Z,1.636,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-29T23:30:00Z,1.795,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T00:00:00Z,137.709,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T00:30:00Z,2.45,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T01:00:00Z,1.836,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T01:30:00Z,2.766,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T02:00:00Z,1.822,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T02:30:00Z,3.169,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T03:00:00Z,3.496,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T03:30:00Z,2.649,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T04:00:00Z,4.945,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T04:30:00Z,12.852,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T05:00:00Z,4.728,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T05:30:00Z,3.71,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T06:00:00Z,31.593,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T06:30:00Z,26.261,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T07:00:00Z,20.247,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T07:30:00Z,51.579,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T08:00:00Z,14.738,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T08:30:00Z,73.771,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T09:00:00Z,216.705,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T12:30:00Z,8.103,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T13:00:00Z,9.41,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T13:30:00Z,9.456,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T14:00:00Z,3.683,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T14:30:00Z,3.895,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T15:00:00Z,2.211,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T15:30:00Z,2.517,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T16:00:00Z,8.663,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T16:30:00Z,4.155,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T17:00:00Z,2.345,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T17:30:00Z,2.889,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T18:00:00Z,21.971,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T18:30:00Z,2.7,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T19:00:00Z,3.774,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T19:30:00Z,53.769,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T20:00:00Z,1.272,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T20:30:00Z,2.11,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T21:00:00Z,75.707,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T21:30:00Z,0.782,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T22:00:00Z,2.199,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T22:30:00Z,1.946,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T23:00:00Z,4.184,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-09-30T23:30:00Z,2.034,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T00:00:00Z,1.148,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T00:30:00Z,14.845,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T01:00:00Z,116.78,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T02:00:00Z,196.419,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T02:30:00Z,122.221,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T03:00:00Z,108.611,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T05:30:00Z,2.234,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T06:00:00Z,1.148,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T06:30:00Z,4.1,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T07:00:00Z,1.115,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T07:30:00Z,1.555,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T08:30:00Z,1.595,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T09:00:00Z,1.499,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T09:30:00Z,1.24,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T10:00:00Z,10.31,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T10:30:00Z,11.196,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T11:00:00Z,2.478,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T11:30:00Z,2.485,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T12:00:00Z,1.588,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T12:30:00Z,1.952,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T13:00:00Z,0.562,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T13:30:00Z,2.036,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T14:00:00Z,1.409,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-10-01T14:30:00Z,0.562,Trim 27.1 from 2025-07-01 onward
