site1,site2,lat1,lon1,lat2,lon2,distance_km
20.2,21.1,41.50459,-81.6439,41.486323,-81.624582,2.594114687200784
21.1,21.1,41.486323,-81.624582,41.486323,-81.624582,0
22.1,21.1,41.44404,-81.72271,41.486323,-81.624582,9.442463271137305
23.1,21.1,41.449672,-81.564,41.486323,-81.624582,6.494860811354321
24.1_1.2,21.1,41.564906,-81.579597,41.486323,-81.624582,9.517344383844275
25.1,21.1,41.46717,-81.63003,41.486323,-81.624582,2.179982125216779
27.1,21.1,41.50541,-81.66791,41.486323,-81.624582,4.191144589682836
28.1,21.1,41.46308,-81.69823,41.486323,-81.624582,6.665369193237731
29.1,21.1,41.43498,-81.81362,41.486323,-81.624582,16.77406078251542
30.1_17.1,21.1,41.47473,-81.72846,41.486323,-81.624582,8.758856590157892
31.2,21.1,41.47218,-81.69863,41.486323,-81.624582,6.373135007496809
32.2,21.1,41.47214,-81.62353,41.486323,-81.624582,1.581280243357075
33.1,21.1,41.4668,-81.70792,41.486323,-81.624582,7.282526605860989
34.1_16.1,21.1,41.469970000000004,-81.72552,41.486323,-81.624582,8.61295548691169
35.1,21.1,41.463988,-81.645973,41.486323,-81.624582,3.0602105666218136
35.2,21.1,41.54031,-81.60699,41.486323,-81.624582,6.186121291435436
1.1,22.1,41.456319,-81.639257,41.44404,-81.72271,7.096003029410892
2.1,22.1,41.57947,-81.56615,41.44404,-81.72271,19.939976778309546
3.1,22.1,41.575635,-81.541699,41.44404,-81.72271,21.030441231480626
5.1_19.3_24.2,22.1,41.46274,-81.65997,41.44404,-81.72271,5.633337366271805
7.1_4.1,22.1,41.476985,-81.682376,41.44404,-81.72271,4.977153925060046
7.2,22.1,41.44539,-81.53876,41.44404,-81.72271,15.3503493635634
8.1_34.2,22.1,41.446336,-81.650709,41.44404,-81.72271,6.013477885790409
9.1_17.2,22.1,41.49211735298013,-81.67856,41.44404,-81.72271,6.496611510492322
9.2,22.1,41.50604,-81.66306,41.44404,-81.72271,8.508051859935575
11.1_32.1_18.2,22.1,41.56206,-81.564009,41.44404,-81.72271,18.645623846274674
12.1_5.2,22.1,41.49409,-81.70976,41.44404,-81.72271,5.675288278693629
13.1_33.2,22.1,41.489571,-81.71175,41.44404,-81.72271,5.150281855054851
14.1,22.1,41.49537,-81.63033,41.44404,-81.72271,9.593065499169825
15.1,22.1,41.552492,-81.591944,41.44404,-81.72271,16.267194307800494
18.1_26.1,22.1,41.47918,-81.75257,41.44404,-81.72271,4.637566247879967
19.1,22.1,41.462862,-81.647249,41.44404,-81.72271,6.63544857756689
19.2,22.1,41.46491,-81.59068,41.44404,-81.72271,11.257846164180208
20.1,22.1,41.569957,-81.541194,41.44404,-81.72271,20.62650523235304
20.2,22.1,41.50459,-81.6439,41.44404,-81.72271,9.414917168952778
21.1,22.1,41.486323,-81.624582,41.44404,-81.72271,9.442463271137305
22.1,22.1,41.44404,-81.72271,41.44404,-81.72271,0
23.1,22.1,41.449672,-81.564,41.44404,-81.72271,13.257870694246018
24.1_1.2,22.1,41.564906,-81.579597,41.44404,-81.72271,17.98272384480752
25.1,22.1,41.46717,-81.63003,41.44404,-81.72271,8.14976987042655
27.1,22.1,41.50541,-81.66791,41.44404,-81.72271,8.21964633321698
28.1,22.1,41.46308,-81.69823,41.44404,-81.72271,2.9434590914417087
29.1,22.1,41.43498,-81.81362,41.44404,-81.72271,7.65329295780733
30.1_17.1,22.1,41.47473,-81.72846,41.44404,-81.72271,3.4499080508541415
31.2,22.1,41.47218,-81.69863,41.44404,-81.72271,3.7213628999257606
32.2,22.1,41.47214,-81.62353,41.44404,-81.72271,8.845859279700342
33.1,22.1,41.4668,-81.70792,41.44404,-81.72271,2.818137408354687
34.1_16.1,22.1,41.469970000000004,-81.72552,41.44404,-81.72271,2.8960188116488585
35.1,22.1,41.463988,-81.645973,41.44404,-81.72271,6.77652714764321
35.2,22.1,41.54031,-81.60699,41.44404,-81.72271,14.420607004959122
1.1,23.1,41.456319,-81.639257,41.449672,-81.564,6.322429892581427
2.1,23.1,41.57947,-81.56615,41.449672,-81.564,14.45015861281849
3.1,23.1,41.575635,-81.541699,41.449672,-81.564,14.144822473163371
5.1_19.3_24.2,23.1,41.46274,-81.65997,41.449672,-81.564,8.137829527498726
7.1_4.1,23.1,41.476985,-81.682376,41.449672,-81.564,10.332468757047554
7.2,23.1,41.44539,-81.53876,41.449672,-81.564,2.1593174877224213
8.1_34.2,23.1,41.446336,-81.650709,41.449672,-81.564,7.244546901830795
9.1_17.2,23.1,41.49211735298013,-81.67856,41.449672,-81.564,10.659924153279414
9.2,23.1,41.50604,-81.66306,41.449672,-81.564,10.374534639592392
11.1_32.1_18.2,23.1,41.56206,-81.564009,41.449672,-81.564,12.510974953772399
12.1_5.2,23.1,41.49409,-81.70976,41.449672,-81.564,13.124803017277621
13.1_33.2,23.1,41.489571,-81.71175,41.449672,-81.564,13.100110543207547
14.1,23.1,41.49537,-81.63033,41.449672,-81.564,7.5157786817027015
15.1,23.1,41.552492,-81.591944,41.449672,-81.564,11.680567406165952
18.1_26.1,23.1,41.47918,-81.75257,41.449672,-81.564,16.069654259626883
19.1,23.1,41.462862,-81.647249,41.449672,-81.564,7.098941849112232
19.2,23.1,41.46491,-81.59068,41.449672,-81.564,2.7985487409783265
20.1,23.1,41.569957,-81.541194,41.449672,-81.564,13.524352505838573
20.2,23.1,41.50459,-81.6439,41.449672,-81.564,9.043314181059943
21.1,23.1,41.486323,-81.624582,41.449672,-81.564,6.494860811354321
22.1,23.1,41.44404,-81.72271,41.449672,-81.564,13.257870694246018
23.1,23.1,41.449672,-81.564,41.449672,-81.564,0
24.1_1.2,23.1,41.564906,-81.579597,41.449672,-81.564,12.89351746410383
25.1,23.1,41.46717,-81.63003,41.449672,-81.564,5.842919438222674
27.1,23.1,41.50541,-81.66791,41.449672,-81.564,10.658512035604863
28.1,23.1,41.46308,-81.69823,41.449672,-81.564,11.297768863359817
29.1,23.1,41.43498,-81.81362,41.449672,-81.564,20.89428486959989
30.1_17.1,23.1,41.47473,-81.72846,41.449672,-81.564,14.000283048995785
31.2,23.1,41.47218,-81.69863,41.449672,-81.564,11.507414620853828
32.2,23.1,41.47214,-81.62353,41.449672,-81.564,5.560475606523982
33.1,23.1,41.4668,-81.70792,41.449672,-81.564,12.157276262672289
34.1_16.1,23.1,41.469970000000004,-81.72552,41.449672,-81.564,13.662953223538368
35.1,23.1,41.463988,-81.645973,41.449672,-81.564,7.02214566786067
35.2,23.1,41.54031,-81.60699,41.449672,-81.564,10.707576716988706
1.1,24.1_1.2,41.456319,-81.639257,41.564906,-81.579597,13.070929473039506
2.1,24.1_1.2,41.57947,-81.56615,41.564906,-81.579597,1.970427811061847
3.1,24.1_1.2,41.575635,-81.541699,41.564906,-81.579597,3.3746700063880173
5.1_19.3_24.2,24.1_1.2,41.46274,-81.65997,41.564906,-81.579597,13.199636835475811
7.1_4.1,24.1_1.2,41.476985,-81.682376,41.564906,-81.579597,13.00662894302925
7.2,24.1_1.2,41.44539,-81.53876,41.564906,-81.579597,13.73313191541536
8.1_34.2,24.1_1.2,41.446336,-81.650709,41.564906,-81.579597,14.469370941465705
9.1_17.2,24.1_1.2,41.49211735298013,-81.67856,41.564906,-81.579597,11.561673940756327
9.2,24.1_1.2,41.50604,-81.66306,41.564906,-81.579597,9.555619312945021
11.1_32.1_18.2,24.1_1.2,41.56206,-81.564009,41.564906,-81.579597,1.3364441036392198
12.1_5.2,24.1_1.2,41.49409,-81.70976,41.564906,-81.579597,13.409182475487583
13.1_33.2,24.1_1.2,41.489571,-81.71175,41.564906,-81.579597,13.842841874567167
14.1,24.1_1.2,41.49537,-81.63033,41.564906,-81.579597,8.820034675266164
15.1,24.1_1.2,41.552492,-81.591944,41.564906,-81.579597,1.7226343418020362
18.1_26.1,24.1_1.2,41.47918,-81.75257,41.564906,-81.579597,17.28877327061585
19.1,24.1_1.2,41.462862,-81.647249,41.564906,-81.579597,12.682195629098233
19.2,24.1_1.2,41.46491,-81.59068,41.564906,-81.579597,11.169772112043306
20.1,24.1_1.2,41.569957,-81.541194,41.564906,-81.579597,3.2474982007114033
20.2,24.1_1.2,41.50459,-81.6439,41.564906,-81.579597,8.590320391606339
21.1,24.1_1.2,41.486323,-81.624582,41.564906,-81.579597,9.517344383844275
22.1,24.1_1.2,41.44404,-81.72271,41.564906,-81.579597,17.98272384480752
23.1,24.1_1.2,41.449672,-81.564,41.564906,-81.579597,12.89351746410383
24.1_1.2,24.1_1.2,41.564906,-81.579597,41.564906,-81.579597,0
25.1,24.1_1.2,41.46717,-81.63003,41.564906,-81.579597,11.663790499405298
27.1,24.1_1.2,41.50541,-81.66791,41.564906,-81.579597,9.900462687024328
28.1,24.1_1.2,41.46308,-81.69823,41.564906,-81.579597,15.042385957492774
29.1,24.1_1.2,41.43498,-81.81362,41.564906,-81.579597,24.28738582926753
30.1_17.1,24.1_1.2,41.47473,-81.72846,41.564906,-81.579597,15.959702518915815
31.2,24.1_1.2,41.47218,-81.69863,41.564906,-81.579597,14.317155637396493
32.2,24.1_1.2,41.47214,-81.62353,41.564906,-81.579597,10.956674453698946
33.1,24.1_1.2,41.4668,-81.70792,41.564906,-81.579597,15.286501099622292
34.1_16.1,24.1_1.2,41.469970000000004,-81.72552,41.564906,-81.579597,16.112770185485434
35.1,24.1_1.2,41.463988,-81.645973,41.564906,-81.579597,12.522670304251774
35.2,24.1_1.2,41.54031,-81.60699,41.564906,-81.579597,3.5642954439551024
1.1,25.1,41.456319,-81.639257,41.46717,-81.63003,1.4323371600865875
2.1,25.1,41.57947,-81.56615,41.46717,-81.63003,13.587646013151732
3.1,25.1,41.575635,-81.541699,41.46717,-81.63003,14.141683867161039
5.1_19.3_24.2,25.1,41.46274,-81.65997,41.46717,-81.63003,2.5457696946888935
7.1_4.1,25.1,41.476985,-81.682376,41.46717,-81.63003,4.500776105874713
7.2,25.1,41.44539,-81.53876,41.46717,-81.63003,7.991298572905302
8.1_34.2,25.1,41.446336,-81.650709,41.46717,-81.63003,2.890543745095023
9.1_17.2,25.1,41.49211735298013,-81.67856,41.46717,-81.63003,4.908535974462716
9.2,25.1,41.50604,-81.66306,41.46717,-81.63003,5.129279105225064
11.1_32.1_18.2,25.1,41.56206,-81.564009,41.46717,-81.63003,11.9106617376763
12.1_5.2,25.1,41.49409,-81.70976,41.46717,-81.63003,7.293431229739726
13.1_33.2,25.1,41.489571,-81.71175,41.46717,-81.63003,7.25741364118893
14.1,25.1,41.49537,-81.63033,41.46717,-81.63003,3.1393093394393548
15.1,25.1,41.552492,-81.591944,41.46717,-81.63003,10.014582663720928
18.1_26.1,25.1,41.47918,-81.75257,41.46717,-81.63003,10.307872307119428
19.1,25.1,41.462862,-81.647249,41.46717,-81.63003,1.5143226872428095
19.2,25.1,41.46491,-81.59068,41.46717,-81.63003,3.2920889175043957
20.1,25.1,41.569957,-81.541194,41.46717,-81.63003,13.628992541400825
20.2,25.1,41.50459,-81.6439,41.46717,-81.63003,4.323174247408749
21.1,25.1,41.486323,-81.624582,41.46717,-81.63003,2.179982125216779
22.1,25.1,41.44404,-81.72271,41.46717,-81.63003,8.14976987042655
23.1,25.1,41.449672,-81.564,41.46717,-81.63003,5.842919438222674
24.1_1.2,25.1,41.564906,-81.579597,41.46717,-81.63003,11.663790499405298
25.1,25.1,41.46717,-81.63003,41.46717,-81.63003,0
27.1,25.1,41.50541,-81.66791,41.46717,-81.63003,5.300865703025552
28.1,25.1,41.46308,-81.69823,41.46717,-81.63003,5.707314101907159
29.1,25.1,41.43498,-81.81362,41.46717,-81.63003,15.731620473382733
30.1_17.1,25.1,41.47473,-81.72846,41.46717,-81.63003,8.253140391524243
31.2,25.1,41.47218,-81.69863,41.46717,-81.63003,5.7492050954551335
32.2,25.1,41.47214,-81.62353,41.46717,-81.63003,0.7746316805649205
33.1,25.1,41.4668,-81.70792,41.46717,-81.63003,6.497391596996826
34.1_16.1,25.1,41.469970000000004,-81.72552,41.46717,-81.63003,7.971281553845632
35.1,25.1,41.463988,-81.645973,41.46717,-81.63003,1.3762917537625463
35.2,25.1,41.54031,-81.60699,41.46717,-81.63003,8.365415336689336
1.1,27.1,41.456319,-81.639257,41.50541,-81.66791,5.964400823508074
2.1,27.1,41.57947,-81.56615,41.50541,-81.66791,11.82598657151762
3.1,27.1,41.575635,-81.541699,41.50541,-81.66791,13.103402168741233
5.1_19.3_24.2,27.1,41.46274,-81.65997,41.50541,-81.66791,4.79593206590399
7.1_4.1,27.1,41.476985,-81.682376,41.50541,-81.66791,3.386375884403553
7.2,27.1,41.44539,-81.53876,41.50541,-81.66791,12.675638196996111
8.1_34.2,27.1,41.446336,-81.650709,41.50541,-81.66791,6.730759090895233
9.1_17.2,27.1,41.49211735298013,-81.67856,41.50541,-81.66791,1.7257016809467731
9.2,27.1,41.50604,-81.66306,41.50541,-81.66791,0.41036225170623286
11.1_32.1_18.2,27.1,41.56206,-81.564009,41.50541,-81.66791,10.711246196277417
12.1_5.2,27.1,41.49409,-81.70976,41.50541,-81.66791,3.7097686880871055
13.1_33.2,27.1,41.489571,-81.71175,41.50541,-81.66791,4.058268569562017
14.1,27.1,41.49537,-81.63033,41.50541,-81.66791,3.3265266872625396
15.1,27.1,41.552492,-81.591944,41.50541,-81.66791,8.218726311207552
18.1_26.1,27.1,41.47918,-81.75257,41.50541,-81.66791,7.639279118065501
19.1,27.1,41.462862,-81.647249,41.50541,-81.66791,5.040080936506493
19.2,27.1,41.46491,-81.59068,41.50541,-81.66791,7.861601414703566
20.1,27.1,41.569957,-81.541194,41.50541,-81.66791,12.771564712523187
20.2,27.1,41.50459,-81.6439,41.50541,-81.66791,2.0037203467618134
21.1,27.1,41.486323,-81.624582,41.50541,-81.66791,4.191144589682836
22.1,27.1,41.44404,-81.72271,41.50541,-81.66791,8.21964633321698
23.1,27.1,41.449672,-81.564,41.50541,-81.66791,10.658512035604863
24.1_1.2,27.1,41.564906,-81.579597,41.50541,-81.66791,9.900462687024328
25.1,27.1,41.46717,-81.63003,41.50541,-81.66791,5.300865703025552
27.1,27.1,41.50541,-81.66791,41.50541,-81.66791,0
28.1,27.1,41.46308,-81.69823,41.50541,-81.66791,5.347680238182223
29.1,27.1,41.43498,-81.81362,41.50541,-81.66791,14.463297758397394
30.1_17.1,27.1,41.47473,-81.72846,41.50541,-81.66791,6.095643286989964
31.2,27.1,41.47218,-81.69863,41.50541,-81.66791,4.499539316438782
32.2,27.1,41.47214,-81.62353,41.50541,-81.66791,5.235666940636639
33.1,27.1,41.4668,-81.70792,41.50541,-81.66791,5.441077117415494
34.1_16.1,27.1,41.469970000000004,-81.72552,41.50541,-81.66791,6.216367764728696
35.1,27.1,41.463988,-81.645973,41.50541,-81.66791,4.9607158834610665
35.2,27.1,41.54031,-81.60699,41.50541,-81.66791,6.393177039838729
1.1,28.1,41.456319,-81.639257,41.46308,-81.69823,4.97707148939213
2.1,28.1,41.57947,-81.56615,41.46308,-81.69823,17.00157530296387
3.1,28.1,41.575635,-81.541699,41.46308,-81.69823,18.08877956839103
5.1_19.3_24.2,28.1,41.46274,-81.65997,41.46308,-81.69823,3.191915727773041
7.1_4.1,28.1,41.476985,-81.682376,41.46308,-81.69823,2.0358689768087346
7.2,28.1,41.44539,-81.53876,41.46308,-81.69823,13.449883133575566
8.1_34.2,28.1,41.446336,-81.650709,41.46308,-81.69823,4.381042579216702
9.1_17.2,28.1,41.49211735298013,-81.67856,41.46308,-81.69823,3.6248959583113143
9.2,28.1,41.50604,-81.66306,41.46308,-81.69823,5.610025915496071
11.1_32.1_18.2,28.1,41.56206,-81.564009,41.46308,-81.69823,15.702954954951391
12.1_5.2,28.1,41.49409,-81.70976,41.46308,-81.69823,3.5834513001303083
13.1_33.2,28.1,41.489571,-81.71175,41.46308,-81.69823,3.1572011367036863
14.1,28.1,41.49537,-81.63033,41.46308,-81.69823,6.707349641145953
15.1,28.1,41.552492,-81.591944,41.46308,-81.69823,13.325689516732407
18.1_26.1,28.1,41.47918,-81.75257,41.46308,-81.69823,4.874007250286684
19.1,28.1,41.462862,-81.647249,41.46308,-81.69823,4.252956356444711
19.2,28.1,41.46491,-81.59068,41.46308,-81.69823,8.974101268522189
20.1,28.1,41.569957,-81.541194,41.46308,-81.69823,17.688397113163578
20.2,28.1,41.50459,-81.6439,41.46308,-81.69823,6.471526453060793
21.1,28.1,41.486323,-81.624582,41.46308,-81.69823,6.665369193237731
22.1,28.1,41.44404,-81.72271,41.46308,-81.69823,2.9434590914417087
23.1,28.1,41.449672,-81.564,41.46308,-81.69823,11.297768863359817
24.1_1.2,28.1,41.564906,-81.579597,41.46308,-81.69823,15.042385957492774
25.1,28.1,41.46717,-81.63003,41.46308,-81.69823,5.707314101907159
27.1,28.1,41.50541,-81.66791,41.46308,-81.69823,5.347680238182223
28.1,28.1,41.46308,-81.69823,41.46308,-81.69823,0
29.1,28.1,41.43498,-81.81362,41.46308,-81.69823,10.123420333298018
30.1_17.1,28.1,41.47473,-81.72846,41.46308,-81.69823,2.835538173820348
31.2,28.1,41.47218,-81.69863,41.46308,-81.69823,1.013556715109451
32.2,28.1,41.47214,-81.62353,41.46308,-81.69823,6.312198056710383
33.1,28.1,41.4668,-81.70792,41.46308,-81.69823,0.9082265308910933
34.1_16.1,28.1,41.469970000000004,-81.72552,41.46308,-81.69823,2.402172274875795
35.1,28.1,41.463988,-81.645973,41.46308,-81.69823,4.360466172882562
35.2,28.1,41.54031,-81.60699,41.46308,-81.69823,11.479333475222466
1.1,29.1,41.456319,-81.639257,41.43498,-81.81362,14.742063045314087
2.1,29.1,41.57947,-81.56615,41.43498,-81.81362,26.15937823151824
3.1,29.1,41.575635,-81.541699,41.43498,-81.81362,27.550846267055945
5.1_19.3_24.2,29.1,41.46274,-81.65997,41.43498,-81.81362,13.187602625942358
7.1_4.1,29.1,41.476985,-81.682376,41.43498,-81.81362,11.906316982463997
7.2,29.1,41.44539,-81.53876,41.43498,-81.81362,22.966402737136804
8.1_34.2,29.1,41.446336,-81.650709,41.43498,-81.81362,13.653523373464528
9.1_17.2,29.1,41.49211735298013,-81.67856,41.43498,-81.81362,12.938137837328469
9.2,29.1,41.50604,-81.66306,41.43498,-81.81362,14.842081056668011
11.1_32.1_18.2,29.1,41.56206,-81.564009,41.43498,-81.81362,25.16417695363218
12.1_5.2,29.1,41.49409,-81.70976,41.43498,-81.81362,10.87937302213536
13.1_33.2,29.1,41.489571,-81.71175,41.43498,-81.81362,10.447471617878183
14.1,29.1,41.49537,-81.63033,41.43498,-81.81362,16.702350220195953
15.1,29.1,41.552492,-81.591944,41.43498,-81.81362,22.644372215769238
18.1_26.1,29.1,41.47918,-81.75257,41.43498,-81.81362,7.081767234770234
19.1,29.1,41.462862,-81.647249,41.43498,-81.81362,14.224598616754767
19.2,29.1,41.46491,-81.59068,41.43498,-81.81362,18.897640770601498
20.1,29.1,41.569957,-81.541194,41.43498,-81.81362,27.23253454048087
20.2,29.1,41.50459,-81.6439,41.43498,-81.81362,16.138743098580537
21.1,29.1,41.486323,-81.624582,41.43498,-81.81362,16.77406078251542
22.1,29.1,41.44404,-81.72271,41.43498,-81.81362,7.65329295780733
23.1,29.1,41.449672,-81.564,41.43498,-81.81362,20.89428486959989
24.1_1.2,29.1,41.564906,-81.579597,41.43498,-81.81362,24.28738582926753
25.1,29.1,41.46717,-81.63003,41.43498,-81.81362,15.731620473382733
27.1,29.1,41.50541,-81.66791,41.43498,-81.81362,14.463297758397394
28.1,29.1,41.46308,-81.69823,41.43498,-81.81362,10.123420333298018
29.1,29.1,41.43498,-81.81362,41.43498,-81.81362,0
30.1_17.1,29.1,41.47473,-81.72846,41.43498,-81.81362,8.37027640755127
31.2,29.1,41.47218,-81.69863,41.43498,-81.81362,10.449539226793199
32.2,29.1,41.47214,-81.62353,41.43498,-81.81362,16.390392371634476
33.1,29.1,41.4668,-81.70792,41.43498,-81.81362,9.504006730717393
34.1_16.1,29.1,41.469970000000004,-81.72552,41.43498,-81.81362,8.31881012976135
35.1,29.1,41.463988,-81.645973,41.43498,-81.81362,14.356075547000925
35.2,29.1,41.54031,-81.60699,41.43498,-81.81362,20.841778214647434
1.1,30.1_17.1,41.456319,-81.639257,41.47473,-81.72846,7.718200032953723
2.1,30.1_17.1,41.57947,-81.56615,41.47473,-81.72846,17.858243402393978
3.1,30.1_17.1,41.575635,-81.541699,41.47473,-81.72846,19.194719623890126
5.1_19.3_24.2,30.1_17.1,41.46274,-81.65997,41.47473,-81.72846,5.86684098849911
7.1_4.1,30.1_17.1,41.476985,-81.682376,41.47473,-81.72846,3.8517987987587485
7.2,30.1_17.1,41.44539,-81.53876,41.47473,-81.72846,16.15919182160364
8.1_34.2,30.1_17.1,41.446336,-81.650709,41.47473,-81.72846,7.215464470134242
9.1_17.2,30.1_17.1,41.49211735298013,-81.67856,41.47473,-81.72846,4.589506859471424
9.2,30.1_17.1,41.50604,-81.66306,41.47473,-81.72846,6.47209214784835
11.1_32.1_18.2,30.1_17.1,41.56206,-81.564009,41.47473,-81.72846,16.80440894839755
12.1_5.2,30.1_17.1,41.49409,-81.70976,41.47473,-81.72846,2.6601801322270786
13.1_33.2,30.1_17.1,41.489571,-81.71175,41.47473,-81.72846,2.161342069498332
14.1,30.1_17.1,41.49537,-81.63033,41.47473,-81.72846,8.499752531369044
15.1,30.1_17.1,41.552492,-81.591944,41.47473,-81.72846,14.297710054743657
18.1_26.1,30.1_17.1,41.47918,-81.75257,41.47473,-81.72846,2.0709657346438015
19.1,30.1_17.1,41.462862,-81.647249,41.47473,-81.72846,6.901723289125561
19.2,30.1_17.1,41.46491,-81.59068,41.47473,-81.72846,11.544406163155301
20.1,30.1_17.1,41.569957,-81.541194,41.47473,-81.72846,18.867176795098118
20.2,30.1_17.1,41.50459,-81.6439,41.47473,-81.72846,7.795388022482133
21.1,30.1_17.1,41.486323,-81.624582,41.47473,-81.72846,8.758856590157892
22.1,30.1_17.1,41.44404,-81.72271,41.47473,-81.72846,3.4499080508541415
23.1,30.1_17.1,41.449672,-81.564,41.47473,-81.72846,14.000283048995785
24.1_1.2,30.1_17.1,41.564906,-81.579597,41.47473,-81.72846,15.959702518915815
25.1,30.1_17.1,41.46717,-81.63003,41.47473,-81.72846,8.253140391524243
27.1,30.1_17.1,41.50541,-81.66791,41.47473,-81.72846,6.095643286989964
28.1,30.1_17.1,41.46308,-81.69823,41.47473,-81.72846,2.835538173820348
29.1,30.1_17.1,41.43498,-81.81362,41.47473,-81.72846,8.37027640755127
30.1_17.1,30.1_17.1,41.47473,-81.72846,41.47473,-81.72846,0
31.2,30.1_17.1,41.47218,-81.69863,41.47473,-81.72846,2.5041876443078643
32.2,30.1_17.1,41.47214,-81.62353,41.47473,-81.72846,8.756702522517099
33.1,30.1_17.1,41.4668,-81.70792,41.47473,-81.72846,1.9273135838867943
34.1_16.1,30.1_17.1,41.469970000000004,-81.72552,41.47473,-81.72846,0.5838729560173583
35.1,30.1_17.1,41.463988,-81.645973,41.47473,-81.72846,6.983610415940861
35.2,30.1_17.1,41.54031,-81.60699,41.47473,-81.72846,12.48336739730186
1.1,31.2,41.456319,-81.639257,41.47218,-81.69863,5.2581638862437545
2.1,31.2,41.57947,-81.56615,41.47218,-81.69863,16.264923106740444
3.1,31.2,41.575635,-81.541699,41.47218,-81.69863,17.426762757412252
5.1_19.3_24.2,31.2,41.46274,-81.65997,41.47218,-81.69863,3.3917324606312635
7.1_4.1,31.2,41.476985,-81.682376,41.47218,-81.69863,1.4573889208867348
7.2,31.2,41.44539,-81.53876,41.47218,-81.69863,13.66672784409166
8.1_34.2,31.2,41.446336,-81.650709,41.47218,-81.69863,4.925400929173256
9.1_17.2,31.2,41.49211735298013,-81.67856,41.47218,-81.69863,2.7798013280108536
9.2,31.2,41.50604,-81.66306,41.47218,-81.69863,4.796367538658089
11.1_32.1_18.2,31.2,41.56206,-81.564009,41.47218,-81.69863,15.033797153976302
12.1_5.2,31.2,41.49409,-81.70976,41.47218,-81.69863,2.6096554300223973
13.1_33.2,31.2,41.489571,-81.71175,41.47218,-81.69863,2.223772427495513
14.1,31.2,41.49537,-81.63033,41.47218,-81.69863,6.2535258428027065
15.1,31.2,41.552492,-81.591944,41.47218,-81.69863,12.61013731883284
18.1_26.1,31.2,41.47918,-81.75257,41.47218,-81.69863,4.565834188195319
19.1,31.2,41.462862,-81.647249,41.47218,-81.69863,4.409687918104263
19.2,31.2,41.46491,-81.59068,41.47218,-81.69863,9.040819661566964
20.1,31.2,41.569957,-81.541194,41.47218,-81.69863,17.04848441640407
20.2,31.2,41.50459,-81.6439,41.47218,-81.69863,5.8176753295418715
21.1,31.2,41.486323,-81.624582,41.47218,-81.69863,6.373135007496809
22.1,31.2,41.44404,-81.72271,41.47218,-81.69863,3.7213628999257606
23.1,31.2,41.449672,-81.564,41.47218,-81.69863,11.507414620853828
24.1_1.2,31.2,41.564906,-81.579597,41.47218,-81.69863,14.317155637396493
25.1,31.2,41.46717,-81.63003,41.47218,-81.69863,5.7492050954551335
27.1,31.2,41.50541,-81.66791,41.47218,-81.69863,4.499539316438782
28.1,31.2,41.46308,-81.69823,41.47218,-81.69863,1.013556715109451
29.1,31.2,41.43498,-81.81362,41.47218,-81.69863,10.449539226793199
30.1_17.1,31.2,41.47473,-81.72846,41.47218,-81.69863,2.5041876443078643
31.2,31.2,41.47218,-81.69863,41.47218,-81.69863,0
32.2,31.2,41.47214,-81.62353,41.47218,-81.69863,6.264032366649935
33.1,31.2,41.4668,-81.70792,41.47218,-81.69863,0.9793646445991118
34.1_16.1,31.2,41.469970000000004,-81.72552,41.47218,-81.69863,2.2563628682748123
35.1,31.2,41.463988,-81.645973,41.47218,-81.69863,4.486021823184166
35.2,31.2,41.54031,-81.60699,41.47218,-81.69863,10.76491911357647
1.1,32.2,41.456319,-81.639257,41.47214,-81.62353,2.19612238063149
2.1,32.2,41.57947,-81.56615,41.47214,-81.62353,12.869376942933634
3.1,32.2,41.575635,-81.541699,41.47214,-81.62353,13.388284635129846
5.1_19.3_24.2,32.2,41.46274,-81.65997,41.47214,-81.62353,3.2147235106457352
7.1_4.1,32.2,41.476985,-81.682376,41.47214,-81.62353,4.937660547132148
7.2,32.2,41.44539,-81.53876,41.47214,-81.62353,7.673413827664993
8.1_34.2,32.2,41.446336,-81.650709,41.47214,-81.62353,3.6595667619527688
9.1_17.2,32.2,41.49211735298013,-81.67856,41.47214,-81.62353,5.099734050294363
9.2,32.2,41.50604,-81.66306,41.47214,-81.62353,5.010655195710874
11.1_32.1_18.2,32.2,41.56206,-81.564009,41.47214,-81.62353,11.171844877886956
12.1_5.2,32.2,41.49409,-81.70976,41.47214,-81.62353,7.594951163021605
13.1_33.2,32.2,41.489571,-81.71175,41.47214,-81.62353,7.6089497400328625
14.1,32.2,41.49537,-81.63033,41.47214,-81.62353,2.6474001445776727
15.1,32.2,41.552492,-81.591944,41.47214,-81.62353,9.324202848062882
18.1_26.1,32.2,41.47918,-81.75257,41.47214,-81.62353,10.791036091964314
19.1,32.2,41.462862,-81.647249,41.47214,-81.62353,2.2318787948089187
19.2,32.2,41.46491,-81.59068,41.47214,-81.62353,2.8559003203089857
20.1,32.2,41.569957,-81.541194,41.47214,-81.62353,12.870953776080087
20.2,32.2,41.50459,-81.6439,41.47214,-81.62353,3.9917601745976623
21.1,32.2,41.486323,-81.624582,41.47214,-81.62353,1.581280243357075
22.1,32.2,41.44404,-81.72271,41.47214,-81.62353,8.845859279700342
23.1,32.2,41.449672,-81.564,41.47214,-81.62353,5.560475606523982
24.1_1.2,32.2,41.564906,-81.579597,41.47214,-81.62353,10.956674453698946
25.1,32.2,41.46717,-81.63003,41.47214,-81.62353,0.7746316805649205
