site_id,date_daily,cinc_pm25_daily,n_halfhour_obs,first_time,last_time,valid_daily
14.1,2025-10-02,2.196270833333333,48,2025-10-02T00:30:00Z,2025-10-03T00:00:00Z,TRUE
14.1,2025-10-03,4.919170212765957,47,2025-10-03T00:30:00Z,2025-10-04T00:00:00Z,TRUE
14.1,2025-10-04,8.960127659574468,47,2025-10-04T00:30:00Z,2025-10-05T00:00:00Z,TRUE
14.1,2025-10-05,8.173717391304347,46,2025-10-05T00:30:00Z,2025-10-06T00:00:00Z,TRUE
14.1,2025-10-06,3.8935652173913042,46,2025-10-06T00:30:00Z,2025-10-07T00:00:00Z,TRUE
14.1,2025-10-07,4.553266666666667,45,2025-10-07T01:00:00Z,2025-10-08T00:00:00Z,TRUE
14.1,2025-10-08,1.6737916666666666,48,2025-10-08T00:30:00Z,2025-10-09T00:00:00Z,TRUE
14.1,2025-10-09,1.468659574468085,47,2025-10-09T00:30:00Z,2025-10-10T00:00:00Z,TRUE
14.1,2025-10-10,2.6130666666666666,45,2025-10-10T00:30:00Z,2025-10-11T00:00:00Z,TRUE
14.1,2025-10-11,2.5784255319148937,47,2025-10-11T00:30:00Z,2025-10-12T00:00:00Z,TRUE
14.1,2025-10-12,8.82691489361702,47,2025-10-12T00:30:00Z,2025-10-13T00:00:00Z,TRUE
14.1,2025-10-13,4.945744680851064,47,2025-10-13T00:30:00Z,2025-10-14T00:00:00Z,TRUE
14.1,2025-10-14,3.537255319148936,47,2025-10-14T00:30:00Z,2025-10-15T00:00:00Z,TRUE
14.1,2025-10-15,2.0966666666666667,45,2025-10-15T00:30:00Z,2025-10-16T00:00:00Z,TRUE
14.1,2025-10-16,1.9819148936170212,47,2025-10-16T00:30:00Z,2025-10-17T00:00:00Z,TRUE
14.1,2025-10-17,3.4733124999999996,48,2025-10-17T00:30:00Z,2025-10-18T00:00:00Z,TRUE
14.1,2025-10-18,4.881729166666667,48,2025-10-18T00:30:00Z,2025-10-19T00:00:00Z,TRUE
14.1,2025-10-19,9.1436875,48,2025-10-19T00:30:00Z,2025-10-20T00:00:00Z,TRUE
14.1,2025-10-20,2.662166666666667,42,2025-10-20T00:30:00Z,2025-10-21T00:00:00Z,TRUE
14.1,2025-10-21,2.8346666666666667,48,2025-10-21T00:30:00Z,2025-10-22T00:00:00Z,TRUE
14.1,2025-10-22,3.2969375,48,2025-10-22T00:30:00Z,2025-10-23T00:00:00Z,TRUE
14.1,2025-10-23,3.5492291666666667,48,2025-10-23T00:30:00Z,2025-10-24T00:00:00Z,TRUE
14.1,2025-10-24,3.62275,48,2025-10-24T00:30:00Z,2025-10-25T00:00:00Z,TRUE
14.1,2025-10-25,4.551958333333333,48,2025-10-25T00:30:00Z,2025-10-26T00:00:00Z,TRUE
14.1,2025-10-26,4.1827708333333335,48,2025-10-26T00:30:00Z,2025-10-27T00:00:00Z,TRUE
14.1,2025-10-27,2.7362083333333334,48,2025-10-27T00:30:00Z,2025-10-28T00:00:00Z,TRUE
14.1,2025-10-28,2.2596041666666666,48,2025-10-28T00:30:00Z,2025-10-29T00:00:00Z,TRUE
14.1,2025-10-29,2.769125,48,2025-10-29T00:30:00Z,2025-10-30T00:00:00Z,TRUE
14.1,2025-10-30,2.3730652173913045,46,2025-10-30T00:30:00Z,2025-10-31T00:00:00Z,TRUE
14.1,2025-10-31,3.310416666666667,48,2025-10-31T00:30:00Z,2025-11-01T00:00:00Z,TRUE
14.1,2025-11-01,8.909531914893618,47,2025-11-01T00:30:00Z,2025-11-02T00:00:00Z,TRUE
14.1,2025-11-02,18.3261875,48,2025-11-02T00:30:00Z,2025-11-03T00:00:00Z,TRUE
14.1,2025-11-03,12.480586956521739,46,2025-11-03T00:30:00Z,2025-11-03T23:30:00Z,TRUE
14.1,2025-11-04,3.8944347826086956,46,2025-11-04T00:30:00Z,2025-11-05T00:00:00Z,TRUE
14.1,2025-11-05,5.482291666666667,48,2025-11-05T00:30:00Z,2025-11-06T00:00:00Z,TRUE
14.1,2025-11-06,2.6597173913043477,46,2025-11-06T00:30:00Z,2025-11-07T00:00:00Z,TRUE
14.1,2025-11-07,8.754354166666667,48,2025-11-07T00:30:00Z,2025-11-08T00:00:00Z,TRUE
14.1,2025-11-08,10.3233125,48,2025-11-08T00:30:00Z,2025-11-09T00:00:00Z,TRUE
14.1,2025-11-09,8.619395833333332,48,2025-11-09T00:30:00Z,2025-11-10T00:00:00Z,TRUE
14.1,2025-11-10,1.7667708333333332,48,2025-11-10T00:30:00Z,2025-11-11T00:00:00Z,TRUE
14.1,2025-11-11,5.6566875,48,2025-11-11T00:30:00Z,2025-11-12T00:00:00Z,TRUE
14.1,2025-11-12,5.156770833333333,48,2025-11-12T00:30:00Z,2025-11-13T00:00:00Z,TRUE
14.1,2025-11-13,3.255166666666667,48,2025-11-13T00:30:00Z,2025-11-14T00:00:00Z,TRUE
14.1,2025-11-14,7.582104166666666,48,2025-11-14T00:30:00Z,2025-11-15T00:00:00Z,TRUE
14.1,2025-11-15,13.891020833333332,48,2025-11-15T00:30:00Z,2025-11-16T00:00:00Z,TRUE
14.1,2025-11-16,3.4552391304347827,46,2025-11-16T00:30:00Z,2025-11-17T00:00:00Z,TRUE
14.1,2025-11-17,1.9573333333333334,48,2025-11-17T00:30:00Z,2025-11-18T00:00:00Z,TRUE
14.1,2025-11-18,8.820437499999999,48,2025-11-18T00:30:00Z,2025-11-19T00:00:00Z,TRUE
14.1,2025-11-19,13.946770833333334,48,2025-11-19T00:30:00Z,2025-11-20T00:00:00Z,TRUE
14.1,2025-11-20,25.66775,48,2025-11-20T00:30:00Z,2025-11-21T00:00:00Z,TRUE
14.1,2025-11-21,24.517229166666667,48,2025-11-21T00:30:00Z,2025-11-22T00:00:00Z,TRUE
14.1,2025-11-22,15.744782608695651,46,2025-11-22T00:30:00Z,2025-11-23T00:00:00Z,TRUE
14.1,2025-11-23,11.90023404255319,47,2025-11-23T00:30:00Z,2025-11-24T00:00:00Z,TRUE
14.1,2025-11-24,4.419520833333333,48,2025-11-24T00:30:00Z,2025-11-25T00:00:00Z,TRUE
14.1,2025-11-25,7.824083333333333,48,2025-11-25T00:30:00Z,2025-11-26T00:00:00Z,TRUE
14.1,2025-11-26,8.178291666666667,48,2025-11-26T00:30:00Z,2025-11-27T00:00:00Z,TRUE
14.1,2025-11-27,3.5633829787234044,47,2025-11-27T00:30:00Z,2025-11-28T00:00:00Z,TRUE
14.1,2025-11-28,5.5402708333333335,48,2025-11-28T00:30:00Z,2025-11-29T00:00:00Z,TRUE
14.1,2025-11-29,8.788531914893618,47,2025-11-29T00:30:00Z,2025-11-30T00:00:00Z,TRUE
14.1,2025-11-30,9.754854166666666,48,2025-11-30T00:30:00Z,2025-12-01T00:00:00Z,TRUE
14.1,2025-12-01,6.377297872340424,47,2025-12-01T00:30:00Z,2025-12-02T00:00:00Z,TRUE
14.1,2025-12-02,11.959270833333333,48,2025-12-02T00:30:00Z,2025-12-03T00:00:00Z,TRUE
14.1,2025-12-03,24.801595744680853,47,2025-12-03T00:30:00Z,2025-12-04T00:00:00Z,TRUE
14.1,2025-12-04,19.97991666666667,48,2025-12-04T00:30:00Z,2025-12-05T00:00:00Z,TRUE
14.1,2025-12-05,8.545489361702128,47,2025-12-05T00:30:00Z,2025-12-06T00:00:00Z,TRUE
14.1,2025-12-06,29.881255319148938,47,2025-12-06T00:30:00Z,2025-12-07T00:00:00Z,TRUE
14.1,2025-12-07,24.322020833333333,48,2025-12-07T00:30:00Z,2025-12-08T00:00:00Z,TRUE
14.1,2025-12-08,2.712833333333333,48,2025-12-08T00:30:00Z,2025-12-09T00:00:00Z,TRUE
14.1,2025-12-09,7.624791666666666,48,2025-12-09T00:30:00Z,2025-12-10T00:00:00Z,TRUE
14.1,2025-12-10,12.7171875,48,2025-12-10T00:30:00Z,2025-12-11T00:00:00Z,TRUE
14.1,2025-12-11,2.6941041666666665,48,2025-12-11T00:30:00Z,2025-12-12T00:00:00Z,TRUE
14.1,2025-12-12,5.708145833333334,48,2025-12-12T00:30:00Z,2025-12-13T00:00:00Z,TRUE
14.1,2025-12-13,19.279770833333334,48,2025-12-13T00:30:00Z,2025-12-14T00:00:00Z,TRUE
14.1,2025-12-14,3.8651041666666663,48,2025-12-14T00:30:00Z,2025-12-15T00:00:00Z,TRUE
14.1,2025-12-15,12.7941875,48,2025-12-15T00:30:00Z,2025-12-16T00:00:00Z,TRUE
14.1,2025-12-16,10.025854166666667,48,2025-12-16T00:30:00Z,2025-12-17T00:00:00Z,TRUE
14.1,2025-12-17,13.799212765957446,47,2025-12-17T00:30:00Z,2025-12-18T00:00:00Z,TRUE
14.1,2025-12-18,14.415955555555557,45,2025-12-18T00:30:00Z,2025-12-19T00:00:00Z,TRUE
14.1,2025-12-19,7.739895833333334,48,2025-12-19T00:30:00Z,2025-12-20T00:00:00Z,TRUE
14.1,2025-12-20,7.957854166666667,48,2025-12-20T00:30:00Z,2025-12-21T00:00:00Z,TRUE
14.1,2025-12-21,3.846229166666667,48,2025-12-21T00:30:00Z,2025-12-22T00:00:00Z,TRUE
14.1,2025-12-22,9.051270833333334,48,2025-12-22T00:30:00Z,2025-12-23T00:00:00Z,TRUE
14.1,2025-12-23,16.674170212765958,47,2025-12-23T00:30:00Z,2025-12-24T00:00:00Z,TRUE
14.1,2025-12-24,22.931541666666668,48,2025-12-24T00:30:00Z,2025-12-25T00:00:00Z,TRUE
14.1,2025-12-25,24.77,48,2025-12-25T00:30:00Z,2025-12-26T00:00:00Z,TRUE
14.1,2025-12-26,13.165173913043477,46,2025-12-26T00:30:00Z,2025-12-27T00:00:00Z,TRUE
14.1,2025-12-27,12.668770833333333,48,2025-12-27T00:30:00Z,2025-12-28T00:00:00Z,TRUE
14.1,2025-12-28,30.890166666666666,48,2025-12-28T00:30:00Z,2025-12-29T00:00:00Z,TRUE
14.1,2025-12-29,5.340934782608696,46,2025-12-29T00:30:00Z,2025-12-30T00:00:00Z,TRUE
14.1,2025-12-30,4.366437500000001,48,2025-12-30T00:30:00Z,2025-12-31T00:00:00Z,TRUE
14.1,2025-12-31,16.08708888888889,45,2025-12-31T00:30:00Z,2025-12-31T23:30:00Z,TRUE
15.1,2024-10-31,2.534,1,2024-11-01T00:00:00Z,2024-11-01T00:00:00Z,FALSE
15.1,2024-11-01,2.2534,15,2024-11-01T00:30:00Z,2024-11-02T00:00:00Z,FALSE
15.1,2024-11-02,2.41968,25,2024-11-02T00:30:00Z,2024-11-03T00:00:00Z,FALSE
15.1,2024-11-03,2.9528,10,2024-11-03T00:30:00Z,2024-11-04T00:00:00Z,FALSE
15.1,2024-11-04,4.730571428571428,21,2024-11-04T03:30:00Z,2024-11-05T00:00:00Z,FALSE
15.1,2024-11-05,4.551375,8,2024-11-05T04:00:00Z,2024-11-05T23:00:00Z,FALSE
15.1,2024-11-06,8.253238095238094,21,2024-11-06T01:00:00Z,2024-11-06T23:30:00Z,FALSE
15.1,2024-11-07,6.268578947368421,19,2024-11-07T00:30:00Z,2024-11-08T00:00:00Z,FALSE
15.1,2024-11-08,9.291705882352941,17,2024-11-08T00:30:00Z,2024-11-09T00:00:00Z,FALSE
15.1,2024-11-09,1.924,20,2024-11-09T03:30:00Z,2024-11-09T23:30:00Z,FALSE
15.1,2024-11-10,10.290349999999998,20,2024-11-10T00:30:00Z,2024-11-11T00:00:00Z,FALSE
15.1,2024-11-11,5.466090909090909,22,2024-11-11T01:30:00Z,2024-11-11T23:30:00Z,FALSE
15.1,2024-11-12,2.0487894736842103,19,2024-11-12T02:30:00Z,2024-11-12T23:30:00Z,FALSE
15.1,2024-11-13,2.171409090909091,22,2024-11-13T02:00:00Z,2024-11-14T00:00:00Z,FALSE
15.1,2024-11-14,3.882,21,2024-11-14T02:30:00Z,2024-11-14T22:30:00Z,FALSE
15.1,2024-11-15,25.5792,25,2024-11-15T01:30:00Z,2024-11-16T00:00:00Z,FALSE
15.1,2024-11-16,3.8127857142857144,14,2024-11-16T01:30:00Z,2024-11-16T23:00:00Z,FALSE
15.1,2024-11-17,12.308826086956522,23,2024-11-17T01:00:00Z,2024-11-18T00:00:00Z,FALSE
15.1,2024-11-18,23.008423076923076,26,2024-11-18T00:30:00Z,2024-11-18T22:30:00Z,FALSE
15.1,2024-11-19,16.355545454545457,22,2024-11-19T00:30:00Z,2024-11-19T22:30:00Z,FALSE
15.1,2024-11-20,9.493272727272727,22,2024-11-20T00:30:00Z,2024-11-21T00:00:00Z,FALSE
15.1,2024-11-21,4.276086956521739,23,2024-11-21T00:30:00Z,2024-11-21T23:00:00Z,FALSE
15.1,2024-11-22,8.638954545454546,22,2024-11-22T00:30:00Z,2024-11-23T00:00:00Z,FALSE
15.1,2024-11-23,1.742653846153846,26,2024-11-23T00:30:00Z,2024-11-24T00:00:00Z,FALSE
15.1,2024-11-24,13.9955,24,2024-11-24T01:00:00Z,2024-11-25T00:00:00Z,FALSE
15.1,2024-11-25,12.418117647058823,17,2024-11-25T01:00:00Z,2024-11-25T23:30:00Z,FALSE
15.1,2024-11-26,8.804461538461538,26,2024-11-26T01:00:00Z,2024-11-26T23:30:00Z,FALSE
15.1,2024-11-27,7.181580645161291,31,2024-11-27T01:00:00Z,2024-11-28T00:00:00Z,FALSE
15.1,2024-11-28,10.272153846153845,26,2024-11-28T02:30:00Z,2024-11-28T23:00:00Z,FALSE
15.1,2024-11-29,9.418333333333333,24,2024-11-29T01:00:00Z,2024-11-29T22:30:00Z,FALSE
15.1,2024-11-30,7.9595,28,2024-11-30T00:30:00Z,2024-12-01T00:00:00Z,FALSE
15.1,2024-12-01,5.946857142857143,28,2024-12-01T00:30:00Z,2024-12-02T00:00:00Z,FALSE
15.1,2024-12-02,11.983357142857143,28,2024-12-02T01:30:00Z,2024-12-02T23:30:00Z,FALSE
15.1,2024-12-03,13.501750000000001,28,2024-12-03T01:00:00Z,2024-12-04T00:00:00Z,FALSE
15.1,2024-12-04,14.974192307692308,26,2024-12-04T01:00:00Z,2024-12-05T00:00:00Z,FALSE
15.1,2024-12-05,8.27055,20,2024-12-05T00:30:00Z,2024-12-05T20:00:00Z,FALSE
15.1,2024-12-06,2.7063478260869562,23,2024-12-06T02:00:00Z,2024-12-07T00:00:00Z,FALSE
15.1,2024-12-07,5.5406969696969695,33,2024-12-07T01:00:00Z,2024-12-08T00:00:00Z,FALSE
15.1,2024-12-08,6.667076923076923,26,2024-12-08T00:30:00Z,2024-12-08T23:00:00Z,FALSE
15.1,2024-12-09,8.00726923076923,26,2024-12-09T01:00:00Z,2024-12-10T00:00:00Z,FALSE
15.1,2024-12-10,40.80828571428572,21,2024-12-10T01:00:00Z,2024-12-11T00:00:00Z,FALSE
15.1,2024-12-11,24.91184,25,2024-12-11T00:30:00Z,2024-12-12T00:00:00Z,FALSE
15.1,2024-12-12,5.771310344827587,29,2024-12-12T01:30:00Z,2024-12-12T23:00:00Z,FALSE
15.1,2024-12-13,5.3821724137931035,29,2024-12-13T00:30:00Z,2024-12-14T00:00:00Z,FALSE
15.1,2024-12-14,7.6509,20,2024-12-14T00:30:00Z,2024-12-15T00:00:00Z,FALSE
15.1,2024-12-15,12.841333333333333,21,2024-12-15T00:30:00Z,2024-12-15T23:00:00Z,FALSE
15.1,2024-12-16,12.869608695652174,23,2024-12-16T01:30:00Z,2024-12-17T00:00:00Z,FALSE
15.1,2024-12-17,12.095344827586207,29,2024-12-17T01:30:00Z,2024-12-18T00:00:00Z,FALSE
15.1,2024-12-18,44.424772727272725,22,2024-12-18T00:30:00Z,2024-12-19T00:00:00Z,FALSE
15.1,2024-12-19,7.427333333333333,30,2024-12-19T01:00:00Z,2024-12-20T00:00:00Z,FALSE
15.1,2024-12-20,17.206695652173913,23,2024-12-20T01:00:00Z,2024-12-21T00:00:00Z,FALSE
15.1,2024-12-21,3.0200666666666667,30,2024-12-21T00:30:00Z,2024-12-22T00:00:00Z,FALSE
15.1,2024-12-22,2.344,33,2024-12-22T00:30:00Z,2024-12-22T22:00:00Z,FALSE
15.1,2024-12-23,6.169551724137931,29,2024-12-23T00:30:00Z,2024-12-24T00:00:00Z,FALSE
15.1,2024-12-24,22.90141935483871,31,2024-12-24T02:00:00Z,2024-12-25T00:00:00Z,FALSE
15.1,2024-12-25,26.58716,25,2024-12-25T01:30:00Z,2024-12-25T23:00:00Z,FALSE
15.1,2024-12-26,13.902095238095237,21,2024-12-26T00:30:00Z,2024-12-26T23:30:00Z,FALSE
15.1,2024-12-27,11.925892857142857,28,2024-12-27T00:30:00Z,2024-12-28T00:00:00Z,FALSE
15.1,2024-12-28,6.339814814814814,27,2024-12-28T00:30:00Z,2024-12-29T00:00:00Z,FALSE
15.1,2024-12-29,10.878047619047619,21,2024-12-29T00:30:00Z,2024-12-30T00:00:00Z,FALSE
15.1,2024-12-30,4.851291666666667,24,2024-12-30T00:30:00Z,2024-12-30T23:30:00Z,FALSE
15.1,2024-12-31,10.66608695652174,23,2024-12-31T01:00:00Z,2025-01-01T00:00:00Z,FALSE
15.1,2025-01-01,7.91256,25,2025-01-01T01:00:00Z,2025-01-02T00:00:00Z,FALSE
15.1,2025-01-02,9.970038461538461,26,2025-01-02T00:30:00Z,2025-01-03T00:00:00Z,FALSE
15.1,2025-01-03,12.256535714285715,28,2025-01-03T00:30:00Z,2025-01-03T23:00:00Z,FALSE
15.1,2025-01-04,2.03475,24,2025-01-04T00:30:00Z,2025-01-05T00:00:00Z,FALSE
15.1,2025-01-05,7.808233333333333,30,2025-01-05T00:30:00Z,2025-01-05T23:30:00Z,FALSE
15.1,2025-01-06,7.7790952380952385,21,2025-01-06T01:00:00Z,2025-01-07T00:00:00Z,FALSE
15.1,2025-01-07,2.055222222222222,27,2025-01-07T00:30:00Z,2025-01-07T23:00:00Z,FALSE
15.1,2025-01-08,2.86904,25,2025-01-08T00:30:00Z,2025-01-09T00:00:00Z,FALSE
15.1,2025-01-09,2.6742,25,2025-01-09T00:30:00Z,2025-01-10T00:00:00Z,FALSE
15.1,2025-01-10,12.745214285714285,28,2025-01-10T00:30:00Z,2025-01-10T22:00:00Z,FALSE
15.1,2025-01-11,31.3485,30,2025-01-11T00:30:00Z,2025-01-12T00:00:00Z,FALSE
15.1,2025-01-12,27.796866666666666,30,2025-01-12T01:00:00Z,2025-01-12T23:00:00Z,FALSE
15.1,2025-01-13,7.570785714285714,14,2025-01-13T02:00:00Z,2025-01-13T20:00:00Z,FALSE
15.1,2025-01-14,4.929923076923077,26,2025-01-14T00:30:00Z,2025-01-15T00:00:00Z,FALSE
15.1,2025-01-15,7.100608695652174,23,2025-01-15T00:30:00Z,2025-01-15T21:30:00Z,FALSE
15.1,2025-01-16,19.364625,24,2025-01-16T00:30:00Z,2025-01-16T21:00:00Z,FALSE
15.1,2025-01-17,22.59896296296296,27,2025-01-17T02:30:00Z,2025-01-18T00:00:00Z,FALSE
15.1,2025-01-18,8.985846153846154,13,2025-01-18T01:00:00Z,2025-01-18T14:00:00Z,FALSE
15.1,2025-01-21,1.9666666666666666,6,2025-01-21T20:00:00Z,2025-01-22T00:00:00Z,FALSE
15.1,2025-01-22,4.207857142857143,28,2025-01-22T00:30:00Z,2025-01-22T23:00:00Z,FALSE
15.1,2025-01-23,8.5406,25,2025-01-23T00:30:00Z,2025-01-23T22:00:00Z,FALSE
15.1,2025-01-24,5.7835,20,2025-01-24T01:00:00Z,2025-01-25T00:00:00Z,FALSE
15.1,2025-01-25,11.955454545454545,22,2025-01-25T01:30:00Z,2025-01-25T20:00:00Z,FALSE
15.1,2025-01-26,6.281941176470588,17,2025-01-26T01:00:00Z,2025-01-26T23:30:00Z,FALSE
15.1,2025-01-27,5.266,27,2025-01-27T00:30:00Z,2025-01-27T23:00:00Z,FALSE
15.1,2025-01-28,5.084833333333333,12,2025-01-28T05:30:00Z,2025-01-29T00:00:00Z,FALSE
15.1,2025-01-29,4.28325,16,2025-01-29T00:30:00Z,2025-01-29T23:30:00Z,FALSE
15.1,2025-01-30,5.8389999999999995,26,2025-01-30T01:00:00Z,2025-01-30T22:30:00Z,FALSE
15.1,2025-01-31,4.189285714285714,7,2025-01-31T01:30:00Z,2025-01-31T06:00:00Z,FALSE
15.1,2025-02-07,3.0843125,16,2025-02-07T04:30:00Z,2025-02-07T23:30:00Z,FALSE
15.1,2025-02-08,9.452764705882354,17,2025-02-08T01:00:00Z,2025-02-08T21:30:00Z,FALSE
15.1,2025-02-09,10.414375,8,2025-02-09T13:30:00Z,2025-02-10T00:00:00Z,FALSE
15.1,2025-02-10,7.506666666666667,21,2025-02-10T00:30:00Z,2025-02-10T23:30:00Z,FALSE
15.1,2025-02-11,17.72657142857143,21,2025-02-11T02:00:00Z,2025-02-12T00:00:00Z,FALSE
15.1,2025-02-12,23.4984375,16,2025-02-12T01:30:00Z,2025-02-12T19:00:00Z,FALSE
15.1,2025-02-13,8.661,6,2025-02-13T19:30:00Z,2025-02-14T00:00:00Z,FALSE
15.1,2025-02-14,7.510759999999999,25,2025-02-14T01:00:00Z,2025-02-14T23:00:00Z,FALSE
15.1,2025-02-15,9.9429375,16,2025-02-15T00:30:00Z,2025-02-15T12:30:00Z,FALSE
15.1,2025-02-16,6.222,1,2025-02-16T20:00:00Z,2025-02-16T20:00:00Z,FALSE
15.1,2025-02-17,2.4903,10,2025-02-17T06:30:00Z,2025-02-17T22:00:00Z,FALSE
15.1,2025-02-18,2.7291538461538463,26,2025-02-18T01:00:00Z,2025-02-19T00:00:00Z,FALSE
15.1,2025-02-19,2.3662916666666667,24,2025-02-19T00:30:00Z,2025-02-19T23:00:00Z,FALSE
15.1,2025-02-20,4.967730769230769,26,2025-02-20T00:30:00Z,2025-02-20T23:30:00Z,FALSE
15.1,2025-02-21,3.1015384615384614,26,2025-02-21T01:00:00Z,2025-02-21T23:30:00Z,FALSE
15.1,2025-02-22,14.362916666666667,24,2025-02-22T00:30:00Z,2025-02-22T22:00:00Z,FALSE
15.1,2025-02-23,9.622764705882354,17,2025-02-23T00:30:00Z,2025-02-23T23:30:00Z,FALSE
15.1,2025-02-24,7.8491,10,2025-02-24T09:00:00Z,2025-02-25T00:00:00Z,FALSE
15.1,2025-02-25,7.301055555555555,18,2025-02-25T01:00:00Z,2025-02-25T21:30:00Z,FALSE
15.1,2025-02-26,22.51775,8,2025-02-26T03:30:00Z,2025-02-26T20:30:00Z,FALSE
15.1,2025-02-27,24.9135,8,2025-02-27T09:30:00Z,2025-02-27T23:30:00Z,FALSE
15.1,2025-02-28,12.315470588235295,17,2025-02-28T02:00:00Z,2025-02-28T20:30:00Z,FALSE
15.1,2025-03-01,2.2746666666666666,18,2025-03-01T02:30:00Z,2025-03-02T00:00:00Z,FALSE
15.1,2025-03-02,3.180633333333333,30,2025-03-02T01:30:00Z,2025-03-03T00:00:00Z,FALSE
15.1,2025-03-03,7.7127,20,2025-03-03T00:30:00Z,2025-03-03T23:30:00Z,FALSE
15.1,2025-03-04,6.1880625,16,2025-03-04T01:00:00Z,2025-03-04T23:30:00Z,FALSE
15.1,2025-03-05,4.433777777777777,9,2025-03-05T02:00:00Z,2025-03-05T21:00:00Z,FALSE
15.1,2025-03-06,1.8992173913043477,23,2025-03-06T01:00:00Z,2025-03-07T00:00:00Z,FALSE
15.1,2025-03-07,4.2391764705882355,17,2025-03-07T01:30:00Z,2025-03-07T21:00:00Z,FALSE
15.1,2025-03-08,1.4652222222222222,9,2025-03-08T14:30:00Z,2025-03-08T22:30:00Z,FALSE
15.1,2025-03-09,4.6848,20,2025-03-09T04:00:00Z,2025-03-09T21:30:00Z,FALSE
15.1,2025-03-10,5.200722222222223,18,2025-03-10T00:30:00Z,2025-03-10T23:30:00Z,FALSE
15.1,2025-03-11,6.035807692307692,26,2025-03-11T01:00:00Z,2025-03-11T23:00:00Z,FALSE
15.1,2025-03-12,3.176388888888889,18,2025-03-12T01:00:00Z,2025-03-13T00:00:00Z,FALSE
15.1,2025-03-13,7.030222222222222,18,2025-03-13T00:30:00Z,2025-03-13T22:30:00Z,FALSE
15.1,2025-03-14,11.8510625,16,2025-03-14T02:00:00Z,2025-03-15T00:00:00Z,FALSE
15.1,2025-03-15,11.95,13,2025-03-15T03:00:00Z,2025-03-15T23:30:00Z,FALSE
15.1,2025-03-16,6.299125,16,2025-03-16T03:00:00Z,2025-03-17T00:00:00Z,FALSE
15.1,2025-03-17,3.834230769230769,13,2025-03-17T01:00:00Z,2025-03-17T23:00:00Z,FALSE
15.1,2025-03-18,5.072947368421053,19,2025-03-18T01:00:00Z,2025-03-19T00:00:00Z,FALSE
15.1,2025-03-19,5.39035,20,2025-03-19T01:00:00Z,2025-03-19T23:30:00Z,FALSE
15.1,2025-03-20,2.6166190476190474,21,2025-03-20T00:30:00Z,2025-03-21T00:00:00Z,FALSE
15.1,2025-03-21,2.4308947368421054,19,2025-03-21T00:30:00Z,2025-03-21T23:30:00Z,FALSE
15.1,2025-03-22,3.3909473684210525,19,2025-03-22T01:30:00Z,2025-03-23T00:00:00Z,FALSE
15.1,2025-03-23,4.693652173913043,23,2025-03-23T01:00:00Z,2025-03-24T00:00:00Z,FALSE
15.1,2025-03-24,5.656,27,2025-03-24T01:30:00Z,2025-03-25T00:00:00Z,FALSE
15.1,2025-03-25,5.442764705882353,17,2025-03-25T01:00:00Z,2025-03-25T23:00:00Z,FALSE
15.1,2025-03-26,3.8724545454545454,22,2025-03-26T03:00:00Z,2025-03-26T19:00:00Z,FALSE
15.1,2025-03-27,6.409,18,2025-03-27T04:00:00Z,2025-03-27T23:30:00Z,FALSE
15.1,2025-03-28,8.825076923076923,13,2025-03-28T00:30:00Z,2025-03-28T23:30:00Z,FALSE
15.1,2025-03-29,8.6831,20,2025-03-29T03:00:00Z,2025-03-29T23:30:00Z,FALSE
15.1,2025-03-30,12.41075,12,2025-03-30T01:30:00Z,2025-03-31T00:00:00Z,FALSE
15.1,2025-03-31,4.711388888888889,18,2025-03-31T01:00:00Z,2025-03-31T23:00:00Z,FALSE
15.1,2025-04-01,2.8588,15,2025-04-01T00:30:00Z,2025-04-01T23:00:00Z,FALSE
15.1,2025-04-02,5.515272727272728,11,2025-04-02T00:30:00Z,2025-04-02T23:30:00Z,FALSE
15.1,2025-04-03,2.853235294117647,17,2025-04-03T02:30:00Z,2025-04-03T23:30:00Z,FALSE
15.1,2025-04-04,3.3619285714285714,14,2025-04-04T02:30:00Z,2025-04-05T00:00:00Z,FALSE
15.1,2025-04-05,3.8706470588235296,17,2025-04-05T01:30:00Z,2025-04-05T23:00:00Z,FALSE
15.1,2025-04-06,4.2314,10,2025-04-06T06:30:00Z,2025-04-07T00:00:00Z,FALSE
15.1,2025-04-07,8.5755,20,2025-04-07T03:30:00Z,2025-04-07T23:00:00Z,FALSE
15.1,2025-04-08,2.6961875,16,2025-04-08T04:00:00Z,2025-04-08T23:00:00Z,FALSE
15.1,2025-04-09,5.75525,16,2025-04-09T00:30:00Z,2025-04-09T23:30:00Z,FALSE
15.1,2025-04-10,13.17138888888889,18,2025-04-10T00:30:00Z,2025-04-10T22:30:00Z,FALSE
15.1,2025-04-11,15.967392857142858,28,2025-04-11T02:00:00Z,2025-04-11T23:30:00Z,FALSE
15.1,2025-04-12,8.382857142857143,14,2025-04-12T01:30:00Z,2025-04-12T22:30:00Z,FALSE
15.1,2025-04-13,10.3515625,16,2025-04-13T00:30:00Z,2025-04-13T19:30:00Z,FALSE
15.1,2025-04-14,5.0109,20,2025-04-14T01:00:00Z,2025-04-14T23:00:00Z,FALSE
15.1,2025-04-15,1.8082777777777779,18,2025-04-15T01:00:00Z,2025-04-15T23:30:00Z,FALSE
15.1,2025-04-16,2.4184615384615387,26,2025-04-16T01:30:00Z,2025-04-16T22:30:00Z,FALSE
