device_eui,location_name,device_number,device_status,latitude,longitude,datetime_utc,pm25,temperature_c,humidity,sensor_id,site_id
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T02:30:00Z,1.07,13.9,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T03:00:00Z,1.563,14.2,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T03:30:00Z,2.357,14,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T04:00:00Z,4.163,13.9,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T04:30:00Z,6.118,14,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T05:00:00Z,5.909,14.1,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T05:30:00Z,3.796,14.1,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T06:00:00Z,5.417,14.1,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T06:30:00Z,5.502,14.3,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T07:00:00Z,6.923,14.3,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T07:30:00Z,2.804,14.5,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T08:00:00Z,2.291,14.5,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T08:30:00Z,2.416,14.8,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T09:00:00Z,2.434,14.3,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T09:30:00Z,4.258,14.1,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T10:00:00Z,2.82,13.6,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T10:30:00Z,7.77,13.5,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T11:00:00Z,6.572,13.5,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T11:30:00Z,6.922,13.7,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T12:00:00Z,11.574,15.1,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T12:30:00Z,5.988,14.1,83,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T13:00:00Z,9.029,14.3,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T13:30:00Z,6.965,16.1,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T14:00:00Z,2.606,21.1,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T14:30:00Z,2.696,26.7,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T15:00:00Z,1.675,23,42,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T15:30:00Z,9.036,25.3,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T16:00:00Z,1.65,21.3,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T16:30:00Z,4.761,24.1,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T17:00:00Z,4.369,23.7,42,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T17:30:00Z,2.723,25.9,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T18:00:00Z,2.059,24.9,44,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T18:30:00Z,1.685,22.4,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T19:00:00Z,1.623,21.2,47,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T19:30:00Z,1.515,20.9,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T20:00:00Z,3.021,20.6,42,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T20:30:00Z,4.637,21.2,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T21:00:00Z,4.977,21.6,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T21:30:00Z,4.959,21.7,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T22:00:00Z,3.863,21.1,44,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T22:30:00Z,2.72,20.9,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T23:00:00Z,1.458,19.6,47,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-26T23:30:00Z,1.9,19.1,49,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T00:00:00Z,1.863,18.3,49,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T00:30:00Z,3.315,17.6,52,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T01:00:00Z,4.434,17,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T01:30:00Z,15.661,16.8,56,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T02:00:00Z,3.009,16.7,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T02:30:00Z,2.33,15.3,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T03:00:00Z,2.054,14.9,74,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T03:30:00Z,7.485,14.1,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T04:00:00Z,3.932,13.9,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T04:30:00Z,6.04,13.6,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T05:00:00Z,5.137,14.1,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T05:30:00Z,3.252,14.3,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T06:00:00Z,2.226,14.3,80,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T06:30:00Z,3.791,13.2,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T07:00:00Z,6.991,13.1,91,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T07:30:00Z,3.878,13.2,90,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T08:00:00Z,3.645,13.3,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T08:30:00Z,5.626,13.1,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T09:00:00Z,4.57,12.9,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T09:30:00Z,5.606,12.6,86,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T10:00:00Z,6.558,12.3,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T10:30:00Z,6.331,11.6,91,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T11:00:00Z,6.607,11.5,91,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T11:30:00Z,7.827,12.3,88,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T12:00:00Z,13.06,17.7,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T12:30:00Z,4.436,22.3,57,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T13:00:00Z,4.807,24.9,50,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T13:30:00Z,7.791,22.8,47,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T14:00:00Z,1.973,24.9,44,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T14:30:00Z,2.311,23.3,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T15:00:00Z,8.4,25.6,38,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T15:30:00Z,3.815,28.8,36,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T16:00:00Z,2.616,-32.6,29,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T16:30:00Z,3.491,30.5,27,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T17:00:00Z,2.769,30,31,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T17:30:00Z,4.679,27.8,33,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T18:00:00Z,2.071,26.8,33,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T18:30:00Z,2.609,23.3,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T19:00:00Z,2.06,22.2,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T19:30:00Z,3.442,22.4,36,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T20:00:00Z,3.966,21.4,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T20:30:00Z,1.883,21.8,37,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T21:00:00Z,2.732,21.2,41,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T21:30:00Z,4.17,20.6,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T22:00:00Z,4.583,20.6,47,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T22:30:00Z,4.035,20.5,44,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T23:00:00Z,3.711,20.5,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-27T23:30:00Z,4.207,20.1,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T00:00:00Z,3.702,18.8,49,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T00:30:00Z,5.418,17.3,53,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T01:00:00Z,14.269,16.5,56,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T01:30:00Z,3.317,16.8,56,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T02:00:00Z,7.419,16.3,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T02:30:00Z,6.371,15.7,61,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T03:00:00Z,5.154,15.1,62,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T03:30:00Z,5.668,14.6,64,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T04:00:00Z,3.677,14.2,64,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T04:30:00Z,6.206,14,65,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T05:00:00Z,5.859,13.7,66,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T05:30:00Z,5.215,13.5,66,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T06:00:00Z,5.23,13.3,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T06:30:00Z,8.734,13.2,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T07:00:00Z,8.017,13.4,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T07:30:00Z,7.673,13.6,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T08:00:00Z,7.856,14.5,62,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T08:30:00Z,5.097,14.5,61,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T09:00:00Z,5.746,14.6,59,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T09:30:00Z,8.797,14.8,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T10:00:00Z,4.842,14.9,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T10:30:00Z,4.681,14.7,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T11:00:00Z,9.625,15.2,58,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T11:30:00Z,3.568,15.8,55,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T12:00:00Z,2.629,18.9,44,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T12:30:00Z,7.808,17.8,50,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T13:00:00Z,2.28,22.6,43,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T13:30:00Z,4.203,22.1,47,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T14:00:00Z,8.605,22.4,45,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T14:30:00Z,3.053,24.8,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T15:00:00Z,4.281,22.1,46,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T15:30:00Z,2.753,20.7,51,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T16:00:00Z,7.115,20.5,53,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T16:30:00Z,3.582,21,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T17:00:00Z,2.923,20.2,57,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T17:30:00Z,3.274,23.3,52,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T18:00:00Z,5.989,22.2,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T18:30:00Z,2.582,21.2,54,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T19:00:00Z,2.96,18.6,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T19:30:00Z,6.386,17.9,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T20:00:00Z,4.221,16.7,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T20:30:00Z,7.459,17.3,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T21:00:00Z,5.153,17.6,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T21:30:00Z,5.683,18,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T22:00:00Z,8.888,18.2,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T22:30:00Z,4.281,18.3,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T23:00:00Z,8.825,17.9,77,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-28T23:30:00Z,5.765,17.8,78,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T00:00:00Z,6.739,17.3,79,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T00:30:00Z,7.102,17,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T01:00:00Z,5.77,16.9,81,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T01:30:00Z,12.614,16.3,87,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T02:00:00Z,5.956,16.2,90,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T02:30:00Z,6.876,16.3,89,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T03:00:00Z,11.466,15.9,90,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T03:30:00Z,13.204,15.5,92,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T04:00:00Z,16.919,15.3,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T04:30:00Z,20.238,15.4,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T05:00:00Z,6.334,15.7,93,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T05:30:00Z,4.356,16.6,84,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T06:00:00Z,4.352,16.1,76,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T06:30:00Z,1.739,15.8,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T07:00:00Z,1.639,16,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T07:30:00Z,1.166,15.8,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T08:00:00Z,1.666,15.6,73,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T08:30:00Z,2.4,15.2,74,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T09:00:00Z,2.056,15.1,72,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T09:30:00Z,1.597,15,69,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T10:00:00Z,1.898,14.9,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T10:30:00Z,1.765,14.9,68,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T11:00:00Z,1.642,14.9,67,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T11:30:00Z,2.38,16.5,59,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T12:00:00Z,6.761,17,59,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T12:30:00Z,1.413,20.7,52,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T13:00:00Z,1.087,24.7,39,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T13:30:00Z,1.942,24.4,40,17.2,9.1_17.2
0004A30B00087263,GT Craig Monitoring Site Collocated Sensor,17,Active,41.49212,-81.67856,2025-08-29T14:00:00Z,1.728,24.7,36,17.2,9.1_17.2
